id,filtered_entities
18c6f8d89a2f06044fda4003748621d9abca0b09696421877e97c1aede0a26d1,"[{'ORG': 'Управління з виконання політики Лисичанської міської ради Луганської області'}, {'ORG': 'ТОВ «Автомайстер і К»'}, {'LOC': 'Лисичанська'}, {'LOC': 'Луганська область'}, {'DATE': '2007 року'}, {'MONEY': '2 27 млн грн.'}, {'DATE': '24 січня'}, {'DATE': '22 грудня 2016 року'}, {'ORG': 'ТОВ «Автомайстер і К»'}, {'MONEY': '2 27 млн грн.'}, {'DATE': 'кінці грудня'}]"
18c6f8d89a2f06044fda4003748621d9abca0b09696421877e97c1aede0a26d1,"[{'ORG': 'міськрада'}, {'ORG': 'КрАЗ'}, {'ORG': 'управління з виконання політики міської ради з ЖКГ'}, {'LOC': 'Чернівців'}, {'DATE': '2007 року'}, {'DATE': '28 грудня'}, {'MONEY': '205 тис грн.'}, {'ORG': 'СВ Лисичанського ВП ГУ Національної поліції в Луганській області'}, {'DOC': '42017131240000001'}]"
18c6f8d89a2f06044fda4003748621d9abca0b09696421877e97c1aede0a26d1,"[{'MONEY': ''}, {'JOB': 'керівник'}, {'ORG': 'ТОВ «Автомайстер і К»'}, {'LOC': 'Кременчука'}, {'LOC': 'Полтавської області'}, {'PERS': 'Євгену Данилейченку'}, {'PERS': 'Валерій Джежела'}]"
18c6f8d89a2f06044fda4003748621d9abca0b09696421877e97c1aede0a26d1,"[{'ORG': 'фірми'}, {'JOB': 'заступника', 'PERS': 'Андрія Якимчука'}, {'LOC': 'Лисичанська міськради', 'LOC': 'Лисичанськ'}, {'LOC': 'АТО'}]"
d45673080619289a7e31fe5243117ea518403db8723198727b697f6dbe760d95,"[{'ORG': 'Фонд держмайна України'}, {'ORG': 'ТОВ «Всеукраїнська Енерго Компанія»'}, {'ORG': 'Одеський припортовий завод'}, {'ORG': 'ПАТ «Одеський припортовий завод»'}, {'PERS': 'Микола Щуріков'}, {'ORG': 'ТОВ «Променергоресурс Україна»'}, {'ORG': 'ТОВ «Променергоресурс»'}, {'PERS': 'Сергій Довганюк'}, {'LOC': 'київський бізнес-центр «Парус»'}, {'LOC': 'Дмитра Фірташа'}]"
d45673080619289a7e31fe5243117ea518403db8723198727b697f6dbe760d95,"[{'ORG': 'ТОВ «Променерго-Ресурс»'}, {'ORG': 'ТОВ «Метіда»'}, {'ORG': 'ТОВ «Всеукраїнська Енерго Компанія»'}, {'ORG': 'Кіровоградгазу'}, {'PERS': 'Дмитра Фірташа'}, {'PERS': 'Вадим Колесніков'}, {'PERS': 'Віталія Колеснікова'}, {'LOC': 'Кіровоградської області'}, {'LOC': 'Рубіжного'}, {'LOC': 'Луганської області'}]"
d45673080619289a7e31fe5243117ea518403db8723198727b697f6dbe760d95,"[{'PERS': 'Колеснікови'}, {'PERS': 'Дмитро Крючков'}, {'PERS': 'Ігор Кононенка'}, {'PERS': 'Фірташа'}, {'ORG': 'ЗАТ «Енергомережа»'}, {'ORG': 'Всеукраїнська Енерго Компанія'}, {'ORG': 'Одеська міськрада'}, {'ORG': 'БПП'}, {'LOC': 'Одеський припортовий завод'}, {'DATE': '2016'}, {'MONEY': '$250 млн'}]"
d45673080619289a7e31fe5243117ea518403db8723198727b697f6dbe760d95,"[{'PERS': 'Ігор Кононенко'}, {'PERS': 'Арсеній Яценюк'}, {'PERS': 'Ігор Коломойський'}, {'PERS': 'Микола Щурікова'}, {'ORG': 'ОПЗ'}, {'ORG': 'НАБУ'}, {'ORG': 'Енергетичні ресурси України'}]"
5cc04256041c0536b53eba21fb30442cfe6be81e90d0314c99676d3b33daba1e,"[{'ORG': 'АМКУ'}, {'DATE': '2016-2017'}]"
5cc04256041c0536b53eba21fb30442cfe6be81e90d0314c99676d3b33daba1e,"[{'JOB': 'антимонопольники'}, {'ORG': 'лісгоспи'}]"
5cc04256041c0536b53eba21fb30442cfe6be81e90d0314c99676d3b33daba1e,"[{'ORG': 'Черкаське ОТВ'}, {'ORG': 'АМКУ'}, {'LOC': 'Черкаське'}, {'DATE': 'січня 2018 року'}, {'DATE': '2016-2017 роки'}, {'ORG': '«Звенигородське лісове господарство»'}, {'ORG': '«Золотоніське лісове господарство»'}, {'ORG': ""«Кам'янське лісове господарство»""}, {'ORG': '«Канівське лісове господарство»'}, {'ORG': '«Корсунь-Шевченківське лісове господарство»'}, {'ORG': '«Лисянське ЛГ»'}, {'ORG': '«Смілянське ЛГ»'}, {'ORG': '«Уманське ЛГ»'}, {'ORG': '«Черкаське ЛГ»'}, {'ORG': '«Чигиринське ЛГ»'}]"
5cc04256041c0536b53eba21fb30442cfe6be81e90d0314c99676d3b33daba1e,"[{'MONEY': '30 млн грн'}, {'MONEY': '119 млн грн'}, {'ORG': 'Канівського лісгоспу'}, {'ORG': 'Смілянського ЛГ'}, {'DATE': '2017 року'}]"
555a6d0170409715f3bdcf076d7b7192c04011c13a6b759b86a94b920088cf9c,"[{'LOC': 'Одеська'}, {'ORG': 'міська рада'}, {'PERS': 'Олексій Чорний'}, {'ORG': '«Ні корупції!»'}, {'LOC': 'Одеські'}, {'DATE': '7 грудня'}, {'TIME': '2017 рік'}]"
555a6d0170409715f3bdcf076d7b7192c04011c13a6b759b86a94b920088cf9c,"[{'PERS': 'Сергій Кушнір'}, {'ORG': '«Парксервіс»'}, {'ORG': '«Родина»'}, {'PERS': 'Ігор Марков'}, {'PERS': 'Вадим Савенко'}]"
555a6d0170409715f3bdcf076d7b7192c04011c13a6b759b86a94b920088cf9c,"[{'PERS': 'Кушнір'}, {'PERS': 'Іван Підгорський'}, {'PERS': 'Левон Самхарадзе'}, {'PERS': 'Ігоря Маркова'}, {'ORG': 'оператори'}, {'ORG': 'Всеукраїнська спілка автомобілістів'}, {'ORG': 'Асоціації автомобілістів Одеської області'}, {'ORG': 'Родини'}, {'ORG': 'МВС'}, {'DATE': '2016'}, {'DATE': '2017'}, {'DATE': '2014'}, {'DATE': '2007'}, {'MONEY': '34'}, {'MONEY': '6 5 млн гривень'}, {'MONEY': '35 млн грн'}]"
555a6d0170409715f3bdcf076d7b7192c04011c13a6b759b86a94b920088cf9c,"[{'PERS': 'Маркова'}, {'LOC': 'Італії'}]"
f793241508c984e56258e0caf99dd6952ff99cb567ebd3ae82b667521fd0bf51,"[{'ORG': 'Міністерство економіки'}, {'ORG': 'Південно-Західній залізниці'}, {'ORG': 'Lalive'}, {'ORG': 'Швейцарія'}, {'ORG': '«Віснику державних закупівель»'}, {'ORG': 'Південно-Західна залізниця'}, {'ORG': 'Міжнародного арбітражного суду'}, {'ORG': 'Цюріх'}, {'ORG': 'DOGUS Insaat ve Ticaret AS'}, {'ORG': 'Туреччина'}]"
f793241508c984e56258e0caf99dd6952ff99cb567ebd3ae82b667521fd0bf51,"[{'JOB': 'арбітра'}, {'ORG': 'Залізниця'}, {'ORG': 'ПЗЗ'}, {'ORG': 'Lalive'}, {'ORG': 'Python & Peter'}, {'ORG': 'Міжнародному арбітражному суді'}]"
f793241508c984e56258e0caf99dd6952ff99cb567ebd3ae82b667521fd0bf51,"[{'ORG': 'DOGUS Insaat ve Ticaret'}, {'ORG': 'БМК Планети-Міст'}, {'ORG': 'ПЗЗ'}, {'ORG': 'Основа'}, {'LOC': 'Дніпро'}, {'LOC': 'України'}, {'LOC': 'Борисполі'}, {'PERS': 'Юрій Карпенко'}]"
f793241508c984e56258e0caf99dd6952ff99cb567ebd3ae82b667521fd0bf51,"[{'ORG': '«Догуш»'}, {'LOC': 'Борисполі'}]"
2f7ab0870500e214f5021f4f1cf937f97beaa0b9bac19d704d7c26290b03b3e4,"[{'ORG': 'ТОВ «Полігон-Елітсервіс»'}, {'LOC': 'Дніпрі'}, {'LOC': 'Оріхівська бухта'}, {'LOC': 'Мокра Московка'}, {'LOC': 'Дубовий гай'}, {'LOC': 'Запоріжжі'}, {'PERS': 'Труфанова Лілія Сергіївна'}, {'PERS': 'Ратко Сергій Георгіович'}]"
2f7ab0870500e214f5021f4f1cf937f97beaa0b9bac19d704d7c26290b03b3e4,"[{'PERS': 'Лілія Труфанова'}, {'PERS': 'В\'ячеслав Богуслаєв'}, {'PERS': 'Олександр Богуслаєв'}, {'PERS': 'Сергій Ратко'}, {'ORG': 'ФК «Металург» (Запоріжжя)'}, {'ORG': '«Мотор Гарант»'}, {'ORG': '«Мотор Банк»'}, {'ORG': '«Мотор Січі»'}]"
2f7ab0870500e214f5021f4f1cf937f97beaa0b9bac19d704d7c26290b03b3e4,"[{'ORG': 'Запорізька міська рятувально-водолазна служба'}, {'ORG': '«Полігон-Елітсервіс»'}, {'ORG': 'ПрАТ «Тера-Гарант»'}, {'ORG': '«Мотор-Гарант»'}, {'ORG': '«Дункан промоушнз лтд»'}, {'ORG': '«Табернус корп. лтд»'}]"
2f7ab0870500e214f5021f4f1cf937f97beaa0b9bac19d704d7c26290b03b3e4,"[{'ORG': 'офшори'}, {'ORG': 'фірми'}, {'ORG': '«моторівець»'}, {'PERS': 'Сергій Ратко'}, {'ORG': 'Богуслаєви'}, {'ORG': '«Металург»'}, {'ORG': 'клуб'}]"
60ce681d225761ef794e2a10bbcde06e4843ae2b61d230633332228767f956d4,"[{'ORG': 'ТОВ «Імені газети «Ізвєстія»'}, {'ORG': 'Харківський апеляційний господарський суд'}, {'ORG': 'Близнюківська райдержадміністрація'}, {'LOC': 'Самійлівці'}, {'LOC': 'Харківської області'}, {'DATE': '15 червня'}, {'DATE': '1 грудня 2011 року'}, {'QUANT': '54,78 га'}]"
60ce681d225761ef794e2a10bbcde06e4843ae2b61d230633332228767f956d4,"[{'ORG': 'ТОВ «Імені газети «Ізвєстія»'}, {'ORG': 'РДА'}, {'LOC': 'Самійлівська сільсь рада'}]"
60ce681d225761ef794e2a10bbcde06e4843ae2b61d230633332228767f956d4,"[{'ORG': 'Господарський суд'}, {'ORG': 'Вищий господарський суд'}, {'ORG': 'ТОВ «Імені газети «Ізвєстія»'}, {'LOC': 'Харківської області'}]"
60ce681d225761ef794e2a10bbcde06e4843ae2b61d230633332228767f956d4,"[{'ORG': 'ТОВ «Імені газети «Ізвєстія»'}, {'ORG': 'Харківської облради'}, {'ORG': 'Сергія Тігіпка «Сильна Україна»'}, {'PERS': 'Сергій Глобенко'}]"
6fef34659e2785f0ec7a5911208353567c5f939ab39f37ff6089d5a7684aac04,"[{'ORG': 'Поліція'}, {'LOC': 'Лиманська міська рада'}, {'LOC': 'Донецька область'}, {'PERS': 'Петра Цимідана'}, {'ORG': 'Слов\'янський міськрайонний суд'}, {'ORG': 'Донецька область'}, {'ORG': 'Прокуратура'}, {'ORG': 'Громадська рада'}, {'ORG': 'виконавчий комітет Лиманської міськради'}]"
6fef34659e2785f0ec7a5911208353567c5f939ab39f37ff6089d5a7684aac04,"[{'PERS': 'мер'}, {'LOC': 'міста'}, {'LOC': 'Лиманській'}, {'ART': '«Готель «Заря»'}, {'ART': 'придорожнє кафе «Колиба»'}, {'ART': 'житлового будинку'}, {'MONEY': '1 67 млн грн.'}, {'MONEY': '0 58 млн грн.'}, {'MONEY': '0 13 млн грн.'}, {'DATE': '2015'}, {'DATE': '2016'}]"
6fef34659e2785f0ec7a5911208353567c5f939ab39f37ff6089d5a7684aac04,"[{'PERS': 'Петро Цимідан'}, {'PERS': 'Катерина Золотарьова'}, {'ORG': 'ТОВ «Царіцино»'}, {'ORG': '«Опозиційний блок»'}, {'LOC': 'Діброва'}, {'LOC': 'Лиманський район'}, {'LOC': 'Чернівці'}]"
6fef34659e2785f0ec7a5911208353567c5f939ab39f37ff6089d5a7684aac04,"[{'PERS': 'Tetyana Cymdan'}, {'LOC': 'Kyiv'}, {'LOC': 'Li Lyman'}]"
744fd67200f28d4e6db69ef334dce26b413d001db104505794524e1829d1b05e,"[{'ORG': 'Управління преси та інформації Дніпропетровської облдержадміністрації'}, {'ORG': '«Вісник державних закупівель»'}, {'ORG': 'ТОВ «Телекомпанія «Приват ТБ Дніпро»'}, {'PERS': 'Ігор Коломойський'}, {'PERS': 'Геннадій Боголюбов'}, {'LOC': 'Дніпропетровська область'}, {'DATE': '19 липня'}, {'MONEY': '162 млн грн.'}, {'MONEY': '120 тис. грн.'}, {'MONEY': '218 грн.'}, {'MONEY': '190 тис. грн.'}, {'TIME': 'приблизно 9 годин'}]"
744fd67200f28d4e6db69ef334dce26b413d001db104505794524e1829d1b05e,"[{'MONEY': '225 80 грн.'}, {'MONEY': '220 тис грн.'}, {'MONEY': '122 09 грн.'}, {'MONEY': '90 тис грн.'}, {'TIME': '14 годин'}, {'TIME': '30 годин'}]"
744fd67200f28d4e6db69ef334dce26b413d001db104505794524e1829d1b05e,"[{'ORG': 'ТОВ «Українсько-польське радіо та телебачення «Співдружність»'}, {'ORG': 'ПрАТ «Телевізійна служба Дніпропетровська» («34 канал»)'}, {'MONEY': '224 грн.'}, {'MONEY': '500 тис. грн.'}, {'MONEY': '222,10 грн.'}, {'TIME': '7 годин'}, {'TIME': '37 з половиною годин'}]"
744fd67200f28d4e6db69ef334dce26b413d001db104505794524e1829d1b05e,"[{'ORG': 'Управління преси та інформації Дніпропетровської ОДА'}, {'ORG': 'ТОВ «Вісті»'}, {'PERS': 'Олексій Ковальчук'}, {'LOC': 'Дніпропетровська'}, {'LOC': 'Дніпропетровська область'}, {'MONEY': '500 тис грн.'}, {'QUANT': '58 200 кв.см.'}]"
f67b3714868d166e8573b1381841330a59c3ac09e20af4bea1435e3e5ff9c7ce,"[{'JOB': 'фахівець із IT'}, {'ORG': 'Антимонопольний комітет ПМВКП «Ассоль» Департаменту житлово-комунального господарства та будівництва Хмельницької ОДА ТОВ Виробнича компанія «Промтехбуд»'}, {'MONEY': '10 тис грн 1 69 млн грн'}, {'DATE': '2013 р. серпні 2013 року влітку'}, {'LOC': 'Хмельницької ОДА Запоріжжя м.'}, {'PERS': 'Тертиця Анатолій Юрійович'}]"
f67b3714868d166e8573b1381841330a59c3ac09e20af4bea1435e3e5ff9c7ce,"[{'ORG': '«Ассоль»'}, {'PERS': 'Світлана Юріївна Харченко'}, {'ORG': 'АМКУ'}, {'ORG': '«Промтехбуд»'}, {'LOC': 'Василівка'}, {'LOC': 'Запорізької області'}, {'LOC': 'Чернівців'}]"
f67b3714868d166e8573b1381841330a59c3ac09e20af4bea1435e3e5ff9c7ce,"[{'ORG': '«Промтехбуд»'}, {'LOC': 'Запоріжжі'}, {'LOC': 'Деснянському районі м. Києва'}, {'LOC': 'м. Київ'}, {'DATE': '2014 рік'}, {'DATE': '2013 рік'}]"
f67b3714868d166e8573b1381841330a59c3ac09e20af4bea1435e3e5ff9c7ce,"[{'ORG': 'ТОВ «Дімго»'}, {'PERS': 'Ігоря Вальченка'}, {'PERS': 'Галини Кутової'}]"
2ec7087e68b2b6d27145cdc7c621ff7310456265de46281da5b9ef5869dc30a8,"[{'JOB': 'фахівець із IT'}, {'ORG': 'Праймтранс Компані', 'ORG': 'Стахановпромтранс', 'ORG': 'Інноваційні стратегії', 'ORG': 'Silver Code Investments', 'ORG': 'Tarvin Services', 'ORG': 'Партії регіонів', 'ORG': 'Діловій столиці'}, {'PERS': 'Юрій Іванющенку', 'PERS': 'Іван Аврамов', 'PERS': 'Вадим Стародубцев'}, {'LOC': 'Вірґінські острови', 'LOC': 'Чернівців'}]"
2ec7087e68b2b6d27145cdc7c621ff7310456265de46281da5b9ef5869dc30a8,"[{'JOB': 'фахівець із IT'}, {'ORG': '«Стахановпромтранс»', 'ORG': '«Праймтранс, Компанія»', 'ORG': 'ДП «Стахановпромтранс»', 'ORG': '«Інноваційні стратегії»'}, {'MONEY': '51%'}, {'DATE': '2011', 'DATE': '2011-му'}]"
2ec7087e68b2b6d27145cdc7c621ff7310456265de46281da5b9ef5869dc30a8,"[{'ORG': '«Інноваційні стратегії»'}, {'ORG': '«Праймтранс Компані»'}, {'PERS': 'Іван Підгорський'}, {'ORG': 'Parrox Corporation Limited'}, {'ORG': 'ТОВ «Промтоварний ринок»'}, {'LOC': 'Одесі'}, {'LOC': '«7-й кілометр»'}, {'PCT': '28%'}]"
2ec7087e68b2b6d27145cdc7c621ff7310456265de46281da5b9ef5869dc30a8,"[{'ORG': 'Parrox Corporation'}, {'ORG': 'Kittep Ltd.'}, {'PERS': 'Віктор Януковича'}, {'PERS': 'Юрій Іванющенко'}]"
9d105e589287e82babc832b08dafcc7da69b44627a3fdc590484328c84aefc1f,"[{'ORG': 'Lyndhurst Development Trading SA'}, {'ORG': '(LDT)'}, {'ORG': 'ПАТ «Універмаг «Україна»'}, {'PERS': 'Вероніка Гаврилюк'}, {'ORG': '«Комерсанті-Україна»'}, {'ORG': 'Irish Bank Resolution Corporation'}, {'LOC': 'Києва'}]"
9d105e589287e82babc832b08dafcc7da69b44627a3fdc590484328c84aefc1f,"[{'ORG': 'Банк Quinn Group'}, {'PERS': 'Шона Куїнна'}, {'LOC': 'Україна'}, {'LOC': 'Швеція'}, {'LOC': 'Кіпр'}, {'LOC': 'Північноірландський суд'}, {'MONEY': '$45,2 млн'}, {'ORG': 'Demesne'}, {'ORG': 'IBRC'}]"
9d105e589287e82babc832b08dafcc7da69b44627a3fdc590484328c84aefc1f,"[{'ORG': 'LDT'}, {'ORG': '«Зеніт»'}, {'ORG': '«Елегант\', \'Інвест»'}, {'ORG': 'Business New Europe'}, {'ORG': '«Домінанта»'}, {'ORG': '«Танталіт»'}, {'ORG': '«Україною»'}, {'ORG': 'IBRC'}, {'PERS': 'Віктор Януковича'}, {'PERS': 'Дмитро Нікіфоров'}, {'PERS': 'Ростислав Левінзон'}]"
9d105e589287e82babc832b08dafcc7da69b44627a3fdc590484328c84aefc1f,[]
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'JOB': 'судді'}, {'PERS': 'Ірини Андреїшини'}, {'LOC': 'м. Києва'}, {'ART': 'Subaru Outback'}, {'DATE': '2015 року випуску'}, {'MONEY': '1 01 млн грн.'}, {'DATE': '1 грудня 2015 року'}, {'PERS': 'Євгена Андреїшина'}, {'ART': 'Volkswagen Tiguan'}, {'DATE': '2009 року випуску'}, {'ART': 'Nissan Note'}, {'DATE': '2010 р.'}]"
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'PERS': 'Наталія Імановій'}, {'PERS': 'Андреїшина'}, {'DATE': '2015 року'}, {'DATE': '26 листопада 2015 року'}, {'MONEY': '779 тис грн'}]"
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'LOC': 'Києві'}, {'ORG': 'Госпсуду Киева'}, {'DATE': '2014 року'}, {'DATE': '2012 року'}]"
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'PERS': 'Максим'}, {'PERS': 'Андреїшина'}, {'MONEY': '20%'}, {'MONEY': '80'}, {'LOC': 'Києві'}]"
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'JOB': 'суддя'}, {'MONEY': '187 тис грн.'}, {'MONEY': '18 тис грн.'}, {'MONEY': '0,52 млн грн.'}, {'DATE': '2014 року'}, {'DATE': '2015 року'}]"
c923fae23108949433f5491de8ae4f8d3b9b660e98b8e3d36dc0b6b109e74274,"[{'PERS': 'Чоловік'}, {'PERS': 'Він'}, {'PERS': 'Олеся Габрієлян'}, {'JOB': 'судді'}, {'JOB': 'директором'}, {'ORG': 'ТОВ «Спіріт, Бета»'}, {'ORG': '«Кутузовська, Плюс»'}, {'LOC': 'харків\'янка'}]"
01abc85a7d922838da7f27f7ac8ced012483b39421755a606dca05ddcdc32c35,"[{'ORG': 'ПАТ «Укрнафта»'}, {'ORG': 'АМКУ'}, {'ORG': 'НАБУ'}, {'ORG': 'групи «Приват»'}]"
01abc85a7d922838da7f27f7ac8ced012483b39421755a606dca05ddcdc32c35,"[{'ORG': 'ПАТ «Укрнафта»'}, {'ORG': 'АМКУ'}, {'ORG': 'Комітет'}, {'ORG': '«Приват»'}]"
01abc85a7d922838da7f27f7ac8ced012483b39421755a606dca05ddcdc32c35,"[{'ORG': 'Комітет'}, {'ORG': 'АЗС'}, {'ORG': 'Укрнафта'}, {'ORG': 'Окружного адміністративного суду'}, {'LOC': 'Києва'}, {'ORG': 'НАБУ'}, {'ORG': 'АМКУ'}, {'DATE': 'жовтні 2016 року'}, {'DATE': '12 листопада'}]"
01abc85a7d922838da7f27f7ac8ced012483b39421755a606dca05ddcdc32c35,"[{'DATE': '13 листопада 2018 року'}, {'DATE': '8 листопада'}, {'DATE': '4 грудня'}, {'DATE': '2003 року'}, {'ORG': 'АМКУ'}, {'ORG': '«приватівці»'}, {'ORG': 'Укрнафта'}, {'ORG': 'бізнес-група «Приват»'}, {'PERS': 'Ігор Коломойський'}, {'MONEY': '43%'}, {'MONEY': '50%'}]"
426c9d0f807b39f06da9383fae62f737ed0a94d49932c5e0c6109c0c6bb4e15a,"[{'ORG': 'ТОВ «Ведмідь»'}, {'LOC': 'Чугуївський район'}, {'LOC': 'Харківщині'}, {'LOC': 'землі військового лісгоспу'}]"
426c9d0f807b39f06da9383fae62f737ed0a94d49932c5e0c6109c0c6bb4e15a,"[{'ORG': '«Спецбудпроект-1»'}, {'DATE': '2011'}, {'LOC': 'Міноборони'}]"
426c9d0f807b39f06da9383fae62f737ed0a94d49932c5e0c6109c0c6bb4e15a,"[{'JOB': 'фахівець із IT'}, {'ORG': 'Товариство військових мисливців та рибалок Збройних Сил України'}, {'ORG': 'ТОВ «Ведмідь – М. А.»'}, {'PERS': 'Михайлом Никитченком'}]"
426c9d0f807b39f06da9383fae62f737ed0a94d49932c5e0c6109c0c6bb4e15a,"[{'PERS': 'Никитченко'}, {'PERS': 'Євгеній Сидоренко'}, {'LOC': 'Чугуєві'}, {'LOC': 'Харківської облради'}, {'LOC': 'Чугуєва'}, {'ORG': 'Партії регіонів.'}, {'ORG': 'ТОВ «Ведмідь – М. А.»'}, {'DATE': '2010 року'}, {'DATE': 'кінця грудня 2011 року'}]"
1595eef5d38b38692e810d68a2522c4be42feb9b12fbf21e7b7665260cb9ac59,"[{'ORG': 'ТОВ «Агентство безпеки «Легіон»'}, {'ORG': 'Головне управління юстиції в Луганській області'}, {'LOC': 'Луганська область'}, {'LOC': 'Донецький апеляційний господарський суд'}, {'MONEY': '483 20 тис грн'}, {'MONEY': '478 19 тис грн'}]"
1595eef5d38b38692e810d68a2522c4be42feb9b12fbf21e7b7665260cb9ac59,"[{'ORG': 'ТОВ «АБ «Легіон»'}, {'ORG': 'Управління ДСО'}]"
1595eef5d38b38692e810d68a2522c4be42feb9b12fbf21e7b7665260cb9ac59,"[{'ORG': 'АБ'}, {'ORG': '«Легіон»'}]"
1595eef5d38b38692e810d68a2522c4be42feb9b12fbf21e7b7665260cb9ac59,"[{'ORG': 'ТОВ «Агентство безпеки «Легіон»'}, {'ORG': 'ТОВ «Донецька управляюча компанія»'}, {'PERS': 'Віктор Кленін'}, {'PERS': 'Домніка Кленіна'}]"
9d07c514226442623031cb382e85083a820d66e0d0c3e1998e5a8e14f14e8b6c,"[{'ORG': 'Київрада'}, {'ORG': 'ТОВ «Інвестиційно-будівельна група»'}, {'LOC': 'Києві'}, {'DATE': '24 жовтня'}, {'DATE': '20 листопада'}, {'DATE': '2004 року'}]"
9d07c514226442623031cb382e85083a820d66e0d0c3e1998e5a8e14f14e8b6c,"[{'ORG': 'Fresco Sofia'}, {'LOC': 'Sofia'}, {'LOC': 'Ukraine'}, {'MISC': 'Genplan'}, {'DATE': '2016'}]"
9d07c514226442623031cb382e85083a820d66e0d0c3e1998e5a8e14f14e8b6c,"[{'ORG': 'Київрада'}, {'ORG': 'ТОВ «Інвестиційно-будівельна група»'}, {'PERS': 'Олена Коноваленко'}, {'PCT': '7,5%'}, {'PERS': 'Олена Пасивенко'}, {'PCT': '17,5%'}, {'PERS': 'Олексій Долінко'}, {'PCT': '20%'}, {'PERS': 'Костянтин Дубров'}, {'PCT': '14%'}, {'ORG': 'ТОВ «КУА «Сіті Кепітал»'}, {'PCT': '10%'}, {'ORG': '«Мексамел Холдінгс Лтд»'}, {'PCT': '31%'}, {'PERS': 'Геннадій Ярош'}]"
9d07c514226442623031cb382e85083a820d66e0d0c3e1998e5a8e14f14e8b6c,"[{'PERS': 'Костянтин Дубров'}, {'PERS': 'Олександр Дубров'}, {'PERS': 'Віталій Хомутиннік'}, {'PERS': 'Юрій'}, {'PERS': 'Олександр Волков'}, {'PERS': 'Єльбрус Тадеєв'}, {'ORG': '«Брокбізнесінвест»'}, {'ORG': 'Партії регіонів'}]"
f37ced7f8a88a7fb9b3be8b88f87b72773a5d9f7542638f8aa84a1f37ff47dc0,"[{'ORG': 'Донецької облдержадміністрації'}, {'ORG': 'Краматорської міськради'}, {'ORG': 'ПрАТ «Промстроймонтаж»'}, {'LOC': 'Донецької області'}, {'LOC': 'Краматорська'}, {'LOC': 'Краматорського міського суду'}, {'DATE': '25 грудня'}, {'DATE': '29 грудня'}, {'DATE': 'листопаді минулого року'}]"
f37ced7f8a88a7fb9b3be8b88f87b72773a5d9f7542638f8aa84a1f37ff47dc0,"[{'ORG': '«Промстроймонтаж»'}, {'ORG': 'Управління', 'LOC': 'Чернівців'}, {'ORG': 'Управління', 'MISC': 'капбудівництва'}]"
f37ced7f8a88a7fb9b3be8b88f87b72773a5d9f7542638f8aa84a1f37ff47dc0,"[{'ORG': '«Об\'єднання парків культури та відпочинку»'}, {'ORG': 'Краматорської міськради'}, {'ORG': 'ДП «Східноукраїнський Екологічний Інститут»'}, {'MONEY': '605 тис грн'}, {'MONEY': '672 тис грн'}, {'MONEY': '1 млн грн'}]"
f37ced7f8a88a7fb9b3be8b88f87b72773a5d9f7542638f8aa84a1f37ff47dc0,"[{'PERS': 'Костянтин Машненков'}, {'PERS': 'Надія Внукова'}, {'PERS': 'Віктор Пшонка'}, {'PERS': 'Людмила Ульященко'}, {'PERS': 'Олена Близнюк'}, {'PERS': 'Анатолій Близнюк'}, {'PERS': 'Олексій Близнюк'}, {'ORG': 'ПрАТ «Промстроймонтаж»'}, {'ORG': 'ТОВ «БК Крамміськбуд»'}, {'ORG': 'Партії регіонів'}, {'ORG': 'Донецької облради'}, {'ORG': 'ЖКГ'}, {'LOC': 'Краматорську'}]"
634b69360b6bdaea7b881e662c80d667f2be09bcbc5664ea06ece49c4114ef19,"[{'PERS': 'Олег Голяшкіна'}, {'ORG': 'Вищого адмінсуду України'}, {'LOC': 'Львова'}, {'PERS': 'Наталії Зубачик'}, {'DATE': '6 жовтня'}, {'DATE': '19 серпня'}, {'MONEY': '$98 тис 5225 євро 430 фунтів стерлінгів'}]"
634b69360b6bdaea7b881e662c80d667f2be09bcbc5664ea06ece49c4114ef19,"[{'DATE': '2017'}, {'DATE': '09.08.2017'}, {'MONEY': '$1 тис'}, {'LOC': 'Києві'}, {'ORG': 'НАБУ'}, {'PERS': 'Голяшкіна'}]"
634b69360b6bdaea7b881e662c80d667f2be09bcbc5664ea06ece49c4114ef19,[]
634b69360b6bdaea7b881e662c80d667f2be09bcbc5664ea06ece49c4114ef19,"[{'PERS': 'Голяшкіна'}, {'PERS': 'Наталія Зубачик'}, {'DATE': '19 серпня'}]"
57706565e027cc70b954b8f28ec69fc548a15cdd873d611e99d7cea102690414,"[{'ORG': 'Поліція'}, {'ORG': 'управління освіти'}, {'ORG': 'Краматорської міськради'}, {'LOC': 'Краматорська'}, {'LOC': 'Донецької області'}, {'LOC': 'Краматорського міського суду'}, {'DATE': 'жовтня 2015 року'}, {'MONEY': '26 84 млн грн.'}, {'MONEY': '17 07 млн грн.'}]"
